"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"UNIVERSITY ACADEMY CHARTER HIGH SCHOOL","New Jersey","3400073","HUDSON COUNTY","34017","34","1","275 WEST SIDE AVE","JERSEY CITY","NJ ","07305","1527","275 WEST SIDE AVENUE","JERSEY CITY","NJ ","07305","1527","2012003200","7-Charter school agency","40.712300","-74.091600","808060","9th Grade","12th Grade","New Jersey","423"
"UNIVERSITY HEIGHTS CHARTER SCHOOL","New Jersey","3400084","ESSEX COUNTY","34013","34","1","74 HARTFORD ST","NEWARK","NJ ","07103","","74 HARTFORD ST","NEWARK","NJ ","07103","","9736231965","7-Charter school agency","40.744900","-74.187800","808065","Prekindergarten","7th Grade","New Jersey","457"
"UPPER DEERFIELD TOWNSHIP SCHOOL DISTRICT","New Jersey","3416530","CUMBERLAND COUNTY","34011","34","3","1369 HWY 77","SEABROOK","NJ ","08302","4261","1369 HIGHWAY 77","SEABROOK","NJ ","08302","4261","8564552267","1-Local school district","39.502900","-75.219300","115300","Prekindergarten","8th Grade","New Jersey","906"
"UPPER FREEHOLD REGIONAL SCHOOL DISTRICT","New Jersey","3416560","MONMOUTH COUNTY","34025","34","3","27 HIGH ST","ALLENTOWN","NJ ","08501","0278","27 HIGH STREET","ALLENTOWN","NJ ","08501","0278","6092597292","1-Local school district","40.174500","-74.587600","255310","Prekindergarten","12th Grade","New Jersey","2353"
"UPPER PITTSGROVE TWP SCOOL DISTRICT","New Jersey","3416590","SALEM COUNTY","34033","34","1","235 PINE TAVERN RD","MONROEVILLE","NJ ","08343","9802","235 PINE TAVERN RD.","MONROEVILLE","NJ ","08343","9802","8563588163","1-Local school district","39.628100","-75.202700","335320","Prekindergarten","12th Grade","New Jersey","370"
"UPPER SADDLE RIVER SCHOOL DISTRICT","New Jersey","3416620","BERGEN COUNTY","34003","34","3","395 WEST SADDLE RIVER RD","UPPER SADDLE RIVER","NJ ","07458","1622","395 WEST SADDLE RIVER ROAD","UPPER SADDLE RIVER","NJ ","07458","1622","2019616500","1-Local school district","41.063200","-74.098300","035330","Prekindergarten","8th Grade","New Jersey","1305"
"UPPER TOWNSHIP","New Jersey","3416650","CAPE MAY COUNTY","34009","34","3","525 PERRY RD","PETERSBURG","NJ ","08270","9633","525 PERRY ROAD","PETERSBURG","NJ ","08270","9633","6096283500","1-Local school district","39.264100","-74.737600","095340","Prekindergarten","12th Grade","New Jersey","1374"
"VENTNOR CITY SCHOOL DISTRICT","New Jersey","3416680","ATLANTIC COUNTY","34001","34","2","400 NORTH LAFAYETTE AVE","VENTNOR CITY","NJ ","08406","","400 N. LAFAYETTE AVENUE","VENTNOR CITY","NJ ","08406","","6094877900","1-Local school district","39.339400","-74.496200","015350","Prekindergarten","12th Grade","New Jersey","818"
"VERNON TOWNSHIP SCHOOL DISTRICT","New Jersey","3416710","SUSSEX COUNTY","34037","34","6","539 ROUTE 515","VERNON","NJ ","07462","0099","539 ROUTE 515","VERNON","NJ ","07462","0099","9737642900","1-Local school district","41.196700","-74.484400","375360","Prekindergarten","12th Grade","New Jersey","3505"
"VERONA  PUBLIC SCHOOLS","New Jersey","3416740","ESSEX COUNTY","34013","34","6","121 FAIRVIEW AVE","VERONA","NJ ","07044","1320","121 FAIRVIEW AVENUE","VERONA","NJ ","07044","1320","9735712029","1-Local school district","40.840700","-74.248900","135370","Prekindergarten","12th Grade","New Jersey","2185"
"VINELAND PUBLIC CHARTER SCHOOL","New Jersey","3400729","CUMBERLAND COUNTY","34011","34","1","23 WEST CHESTNUT AVE","VINELAND","NJ ","08360","","23 WEST CHESTNUT AVENUE","VINELAND","NJ ","08360","","8566911004","7-Charter school agency","39.477800","-75.042000","806028","Kindergarten","6th Grade","New Jersey","264"
"VISIONS ACADEMY CHARTER HIGH SCHOOL","New Jersey","3400742","ESSEX COUNTY","34013","34","1","88108 SHIPMAN ST","NEWARK","NJ ","07102","","88-108 SHIPMAN STREET","NEWARK","NJ ","07102","","9732300605","7-Charter school agency","40.734000","-74.179700","806038","9th Grade","12th Grade","New Jersey","425"
"VOORHEES TOWNSHIP BOARD OF EDUCATION","New Jersey","3416830","CAMDEN COUNTY","34007","34","5","329 RT. 73","VOORHEES","NJ ","08043","","329 RT. 73","VOORHEES","NJ ","08043","","8567518446","1-Local school district","39.851900","-74.923900","075400","Prekindergarten","8th Grade","New Jersey","2994"
"WALDWICK SCHOOL DISTRICT","New Jersey","3416860","BERGEN COUNTY","34003","34","4","155 SUMMIT AVE","WALDWICK","NJ ","07463","2133","155 SUMMIT AVENUE","WALDWICK","NJ ","07463","2133","2014453131","1-Local school district","41.017100","-74.110200","035410","Prekindergarten","12th Grade","New Jersey","1594"
"WALL TOWNSHIP PUBLIC SCHOOLS","New Jersey","3416890","MONMOUTH COUNTY","34025","34","7","1620 18TH AVE","WALL","NJ ","07719","1199","PO BOX 1199","WALL","NJ ","07719","1199","7325562000","1-Local school district","40.167500","-74.058400","255420","Prekindergarten","12th Grade","New Jersey","3722"
"WALLINGTON BORO","New Jersey","3416920","BERGEN COUNTY","34003","34","3","32 PINE ST","WALLINGTON","NJ ","07057","1699","32 PINE STREET","WALLINGTON","NJ ","07057","1699","9737774421","1-Local school district","40.855200","-74.100600","035430","Kindergarten","12th Grade","New Jersey","1166"
"WALLKILL VALLEY REGIONAL HIGH SCHOOL","New Jersey","3416870","SUSSEX COUNTY","34037","34","1","10 GRUMM RD","HARDYSTON TOWNSHIP","NJ ","07419","","10 GRUMM ROAD","HAMBURG","NJ ","07419","","9738274100","1-Local school district","41.155100","-74.590000","375435","9th Grade","12th Grade","New Jersey","670"
"WANAQUE PUBLIC SCHOOLS","New Jersey","3416950","PASSAIC COUNTY","34031","34","2","973A RINGWOOD AVE","HASKELL","NJ ","07420","1322","973A RINGWOOD AVENUE","HASKELL","NJ ","07420","1322","9738358200","1-Local school district","41.033500","-74.295300","315440","Prekindergarten","8th Grade","New Jersey","915"
"WARREN COUNTY SPECIAL SERVICES SCHOOL DISTRICT","New Jersey","3480362","WARREN COUNTY","34041","34","1","682 OXFORD RD","OXFORD","NJ ","07863","","682 OXFORD ROAD","OXFORD","NJ ","07863","","9082237275","1-Local school district","40.824900","-74.953600","415450","Kindergarten","12th Grade","New Jersey","38"
"WARREN COUNTY TECHNICAL SCHOOL","New Jersey","3417920","WARREN COUNTY","34041","34","1","1500 ROUTE 57","WASHINGTON","NJ ","07882","9801","1500 ROUTE 57","WASHINGTON","NJ ","07882","9801","9086890122","1-Local school district","40.745100","-75.022700","415460","9th Grade","12th Grade","New Jersey","444"
"WARREN HILLS REGIONAL SCHOOL DISTRICT","New Jersey","3416970","WARREN COUNTY","34041","34","2","89 BOWERSTOWN RD","WASHINGTON","NJ ","07882","4123","89 BOWERSTOWN ROAD","WASHINGTON","NJ ","07882","4123","9086893143","1-Local school district","40.771300","-74.998800","415465","7th Grade","12th Grade","New Jersey","1873"
"WARREN TOWNSHIP SCHOOLS","New Jersey","3416980","SOMERSET COUNTY","34035","34","5","213 MT. HOREB RD","WARREN","NJ ","07059","5628","213 MT. HOREB ROAD","WARREN","NJ ","07059","5628","9087535300","1-Local school district","40.626200","-74.502200","355470","Prekindergarten","8th Grade","New Jersey","1904"
"WASHINGTON BOROUGH SCHOOLS","New Jersey","3417010","WARREN COUNTY","34041","34","2","300 WEST STEWART ST","WASHINGTON","NJ ","07882","1250","300 WEST STEWART STREET","WASHINGTON","NJ ","07882","1250","9086890241","1-Local school district","40.758100","-74.991800","415480","Prekindergarten","6th Grade","New Jersey","544"
"WASHINGTON TOWNSHIP","New Jersey","3417130","MORRIS COUNTY","34027","34","4","53 WEST MILL RD","LONG VALLEY","NJ ","07853","9205","53 WEST MILL ROAD","LONG VALLEY","NJ ","07853","9205","9088764172","1-Local school district","40.782300","-74.785300","275520","Prekindergarten","8th Grade","New Jersey","2333"
"WASHINGTON TOWNSHIP PUBLIC SCHOOLS","New Jersey","3417070","GLOUCESTER COUNTY","34015","34","11","206 EAST HOLLY AVE","SEWELL","NJ ","08080","9231","206 EAST HOLLY AVENUE","SEWELL","NJ ","08080","9231","8565896644","1-Local school district","39.744700","-75.108700","155500","Prekindergarten","12th Grade","New Jersey","7636"
"WASHINGTON TOWNSHIP SCHOOL DISTRICT","New Jersey","3417160","WARREN COUNTY","34041","34","2","1 EAST FRONT ST","WASHINGTON","NJ ","07882","4142","1 EAST FRONT ST.","WASHINGTON","NJ ","07882","4142","9086891119","1-Local school district","40.767100","-74.955000","415530","Prekindergarten","6th Grade","New Jersey","541"
"WASHINGTON TOWNSHIP SCHOOL DISTRICT","New Jersey","3417040","BURLINGTON COUNTY","34005","34","1","2434 RT. 563","EGG HARBOR","NJ ","08215","9419","2434 RT. 563","EGG HARBOR","NJ ","08215","9419","6099653520","1-Local school district","39.613500","-74.582600","055490","Prekindergarten","12th Grade","New Jersey","32"
"WATCHUNG BOROUGH PUBLIC SCHOOL DISTRICT","New Jersey","3417190","SOMERSET COUNTY","34035","34","2","1 DR PARENTY WAY","WATCHUNG","NJ ","07069","","1 DR. PARENTY WAY","WATCHUNG","NJ ","07069","","9087558121","1-Local school district","40.637700","-74.460100","355540","Prekindergarten","8th Grade","New Jersey","693"
"WATCHUNG HILLS REGIONAL HIGH SCHOOL","New Jersey","3417220","SOMERSET COUNTY","34035","34","1","108 STIRLING RD","WARREN","NJ ","07059","5000","108 STIRLING ROAD","WARREN","NJ ","07059","5000","9086474800","1-Local school district","40.653000","-74.474400","355550","9th Grade","12th Grade","New Jersey","2187"
"WATERFORD TOWNSHIP PUBLIC SCHOOLS","New Jersey","3417250","CAMDEN COUNTY","34007","34","3","1106 OLD WHITE HORSE PK","ATCO","NJ ","08089","1816","1106 OLD WHITE HORSE PIKE","ATCO","NJ ","08089","1816","8567678293","1-Local school district","39.727900","-74.850000","075560","Prekindergarten","12th Grade","New Jersey","898"
"WAYNE TOWNSHIP PUBLIC SCHOOLS","New Jersey","3417280","PASSAIC COUNTY","34031","34","14","50 NELLIS DR","WAYNE","NJ ","07470","3562","50 NELLIS DRIVE","WAYNE","NJ ","07470","3562","9736333000","1-Local school district","40.927300","-74.244300","315570","Prekindergarten","12th Grade","New Jersey","8332"
"WEEHAWKEN BOARD OF EDUCATION","New Jersey","3417310","HUDSON COUNTY","34017","34","3","53 LIBERTY PLACE","WEEHAWKEN","NJ ","07086","7023","53 LIBERTY PLACE","WEEHAWKEN","NJ ","07086","7023","2014226120","1-Local school district","40.774200","-74.018200","175580","Prekindergarten","12th Grade","New Jersey","1299"
"WENONAH  BORO SCHOOL DISTRICT","New Jersey","3417340","GLOUCESTER COUNTY","34015","34","1","200 NORTH CLINTON AVE","WENONAH","NJ ","08090","2199","200 N. CLINTON AVENUE","WENONAH","NJ ","08090","2199","8564686000","1-Local school district","39.788100","-75.149100","155590","Prekindergarten","6th Grade","New Jersey","227"
"WEST AMWELL TOWNSHIP SCHOOL","New Jersey","3417370","HUNTERDON COUNTY","34019","34","1","1417 ROUTE 179","LAMBERTVILLE","NJ ","08530","3413","1417 ROUTE 179","LAMBERTVILLE","NJ ","08530","3413","6093970819","1-Local school district","40.387500","-74.920600","195600","Kindergarten","6th Grade","New Jersey","234"
"WEST CAPE MAY ELEMENTARY","New Jersey","3417400","CAPE MAY COUNTY","34009","34","1","301 MOORE ST","WEST CAPE MAY","NJ ","08204","1199","301 MOORE STREET","WEST CAPE MAY","NJ ","08204","1199","6098844614","1-Local school district","38.940200","-74.933500","095610","Prekindergarten","6th Grade","New Jersey","78"
"WEST DEPTFORD TOWNSHIP PUBLIC SCHOOLS","New Jersey","3417430","GLOUCESTER COUNTY","34015","34","5","675 GROVE RD","WEST DEPTFORD","NJ ","08066","1999","675 GROVE ROAD","WEST DEPTFORD","NJ ","08066","1999","8568484300","1-Local school district","39.828800","-75.191500","155620","Prekindergarten","12th Grade","New Jersey","2971"
"WEST ESSEX REGIONAL SCHOOL DISTRICT","New Jersey","3417460","ESSEX COUNTY","34013","34","2","65 WEST GREENBROOK RD","NORTH CALDWELL","NJ ","07006","4792","65 WEST GREENBROOK ROAD","NORTH CALDWELL","NJ ","07006","4792","9732281200","1-Local school district","40.869000","-74.265700","135630","7th Grade","12th Grade","New Jersey","1651"
"WEST LONG BRANCH BOARD OF EDUCATION","New Jersey","3417490","MONMOUTH COUNTY","34025","34","2","135 LOCUST AVE","WEST LONG BRANCH","NJ ","07764","1698","135 LOCUST AVENUE","WEST LONG BRANCH","NJ ","07764","1698","7322225900","1-Local school district","40.289300","-74.017600","255640","Prekindergarten","8th Grade","New Jersey","595"
"WEST MILFORD TOWNSHIP PUBLIC SCHOOLS","New Jersey","3417520","PASSAIC COUNTY","34031","34","8","46 HIGHLANDER DR","WEST MILFORD","NJ ","07480","1511","46 HIGHLANDER DRIVE","WEST MILFORD","NJ ","07480","1511","9736971700","1-Local school district","41.081300","-74.386300","315650","Prekindergarten","12th Grade","New Jersey","3655"
"WEST MORRIS REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3417550","MORRIS COUNTY","34027","34","2","10 SOUTH FOUR BRIDGES RD","CHESTER","NJ ","07930","","10 SOUTH FOUR BRIDGES ROAD","CHESTER","NJ ","07930","","9088796404","1-Local school district","40.798300","-74.663100","275660","9th Grade","12th Grade","New Jersey","2755"
"WEST NEW YORK BOARD OF EDUCATION","New Jersey","3417580","HUDSON COUNTY","34017","34","9","6028 BROADWAY","WEST NEW YORK","NJ ","07093","2808","6028 BROADWAY","WEST NEW YORK","NJ ","07093","2808","2015534000","1-Local school district","40.787100","-74.010400","175670","Prekindergarten","12th Grade","New Jersey","8269"
"WEST ORANGE PUBLIC SCHOOLS","New Jersey","3417610","ESSEX COUNTY","34013","34","11","179 EAGLE ROCK AVE","WEST ORANGE","NJ ","07052","5007","179 EAGLE ROCK AVE.","WEST ORANGE","NJ ","07052","5007","9736695400","1-Local school district","40.794200","-74.235100","135680","Prekindergarten","12th Grade","New Jersey","6869"
"WEST WILDWOOD","New Jersey","3417670","CAPE MAY COUNTY","34009","34","0","701 WEST GLENWOOD AVE","WEST WILDWOOD","NJ ","08260","0826","701 WEST GLENWOOD AVENUE","WEST WILDWOOD","NJ ","08260","0826","6093641016","1-Local school district","39.001500","-74.824200","095700","†","†","New Jersey","†"
"WEST WINDSOR-PLAINSBORO REGIONAL SCHOOL DISTRICT","New Jersey","3417700","MERCER COUNTY","34021","34","10","505 VILLAGE RD WEST","WEST WINDSOR","NJ ","08550","0248","505 VILLAGE ROAD WEST","WEST WINDSOR","NJ ","08550","0248","6097165000","1-Local school district","40.282500","-74.614200","215715","Prekindergarten","12th Grade","New Jersey","9724"
"WESTAMPTON TOWNSHIP PUBLIC SCHOOL DISTRICT","New Jersey","3417730","BURLINGTON COUNTY","34005","34","2","700 RANCOCAS RD","WESTAMPTON","NJ ","08060","9601","700 RANCOCAS ROAD","WESTAMPTON","NJ ","08060","9601","6092672053","1-Local school district","40.007200","-74.838100","055720","Prekindergarten","8th Grade","New Jersey","993"
"WESTFIELD PUBLIC SCHOOLS","New Jersey","3417760","UNION COUNTY","34039","34","10","302 ELM ST","WESTFIELD","NJ ","07090","3104","302 ELM STREET","WESTFIELD","NJ ","07090","3104","9087894420","1-Local school district","40.654100","-74.352400","395730","Prekindergarten","12th Grade","New Jersey","6235"
"WESTVILLE BORO PUBLIC SCHOOL DISTRICT","New Jersey","3417790","GLOUCESTER COUNTY","34015","34","1","101 BIRCH ST","WESTVILLE","NJ ","08093","1199","101 BIRCH STREET","WESTVILLE","NJ ","08093","1199","8564560235","1-Local school district","39.866700","-75.127000","155740","Prekindergarten","6th Grade","New Jersey","363"
"WESTWOOD REGIONAL SCHOOL DISTRICT","New Jersey","3417820","BERGEN COUNTY","34003","34","6","701 RIDGEWOOD RD","TOWNSHIP OF WASHINGTON","NJ ","07676","","701 RIDGEWOOD ROAD","TOWNSHIP OF WASHINGTON","NJ ","07676","","2016640880","1-Local school district","40.981100","-74.062400","035755","Prekindergarten","12th Grade","New Jersey","2693"
"WEYMOUTH TOWNSHIP SCHOOL DISTRICT","New Jersey","3417850","ATLANTIC COUNTY","34001","34","1","1202 ELEVENTH AVE","DOROTHY","NJ ","08317","9711","1202 ELEVENTH AVENUE","DOROTHY","NJ ","08317","9711","6094762412","1-Local school district","39.404800","-74.816200","015760","Prekindergarten","12th Grade","New Jersey","192"
"WHARTON BOROUGH BOARD OF EDUCATION","New Jersey","3417880","MORRIS COUNTY","34027","34","2","137 EAST CENTRAL AVE","WHARTON","NJ ","07885","2431","137 EAST CENTRAL AVENUE","WHARTON","NJ ","07885","2431","9733612593","1-Local school district","40.895000","-74.574300","275770","Prekindergarten","8th Grade","New Jersey","778"
"WHITE TOWNSHIP SCHOOL DISTRICT","New Jersey","3417910","WARREN COUNTY","34041","34","1","565 CR 519","BELVIDERE","NJ ","07823","9798","565 CR 519","BELVIDERE","NJ ","07823","9798","9084754773","1-Local school district","40.839100","-75.025200","415780","Prekindergarten","12th Grade","New Jersey","339"
"WILDWOOD CITY BOARD OF EDUCATION","New Jersey","3417940","CAPE MAY COUNTY","34009","34","3","4300 PACIFIC AVE","WILDWOOD","NJ ","08260","4625","4300 PACIFIC AVENUE","WILDWOOD","NJ ","08260","4625","6095227922","1-Local school district","38.986000","-74.820000","095790","Prekindergarten","12th Grade","New Jersey","877"
"WILDWOOD CREST BOROUGH","New Jersey","3417970","CAPE MAY COUNTY","34009","34","1","9100 PACIFIC AVE","WILDWOOD CREST","NJ ","08260","3433","9100 PACIFIC AVENUE","WILDWOOD CREST","NJ ","08260","3433","6095221522","1-Local school district","38.963800","-74.850700","095800","Prekindergarten","12th Grade","New Jersey","242"
"WILLINGBORO PUBLIC SCHOOL DISTRICT","New Jersey","3418000","BURLINGTON COUNTY","34005","34","7","440 BEVERLY RANCOCAS RD","WILLINGBORO","NJ ","08046","","440 BEVERLY RANCOCAS ROAD","WILLINGBORO","NJ ","08046","","6098358600","1-Local school district","40.019300","-74.894000","055805","Prekindergarten","12th Grade","New Jersey","3850"
"WINFIELD TOWNSHIP","New Jersey","3418030","UNION COUNTY","34039","34","1","7 1/2 GULFSTREAM AVE","WINFIELD TWP","NJ ","07036","1855","7 1/2 GULFSTREAM AVENUE","WINFIELD TWP","NJ ","07036","1855","9084867410","1-Local school district","40.636500","-74.285500","395810","Prekindergarten","12th Grade","New Jersey","143"
"WINSLOW TOWNSHIP SCHOOL DISTRICT","New Jersey","3418060","CAMDEN COUNTY","34007","34","8","40 COOPER FOLLY RD","ATCO","NJ ","08004","9554","40 COOPER FOLLY RD","ATCO","NJ ","08004","9554","8567672850","1-Local school district","39.750800","-74.903900","075820","Prekindergarten","12th Grade","New Jersey","4931"
"WOOD-RIDGE BOARD OF EDUCATION","New Jersey","3418300","BERGEN COUNTY","34003","34","4","540 WINDSOR RD","WOOD-RIDGE","NJ ","07075","2305","540 WINDSOR ROAD","WOOD-RIDGE","NJ ","07075","2305","2019336777","1-Local school district","40.847900","-74.080000","035830","Prekindergarten","12th Grade","New Jersey","1136"
"WOODBINE SCHOOL DISTRICT","New Jersey","3418090","CAPE MAY COUNTY","34009","34","1","801 WEBSTER ST","WOODBINE","NJ ","08270","2150","801 WEBSTER ST.","WOODBINE","NJ ","08270","2150","6098615174","1-Local school district","39.234600","-74.817700","095840","Prekindergarten","12th Grade","New Jersey","218"
"WOODBRIDGE TOWNSHIP SCHOOL DISTRICT","New Jersey","3418120","MIDDLESEX COUNTY","34023","34","24","SCHOOL ST","WOODBRIDGE","NJ ","07095","0952","P.O. BOX 428","WOODBRIDGE","NJ ","07095","0952","7326028550","1-Local school district","40.555500","-74.280800","235850","Prekindergarten","12th Grade","New Jersey","13455"
"WOODBURY CITY PUBLIC SCHOOL DISTRICT","New Jersey","3418150","GLOUCESTER COUNTY","34015","34","4","25 NORTH BROAD ST","WOODBURY","NJ ","08096","4602","25 N. BROAD STREET","WOODBURY","NJ ","08096","4602","8568530123","1-Local school district","39.839700","-75.153500","155860","Prekindergarten","12th Grade","New Jersey","1510"
"WOODBURY HEIGHTS PUBLIC SCHOOL DISTRICT","New Jersey","3418180","GLOUCESTER COUNTY","34015","34","1","100 ACADEMY AVE","WOODBURY HEIGHTS","NJ ","08097","1499","100 ACADEMY AVENUE","WOODBURY HEIGHTS","NJ ","08097","1499","8568482610","1-Local school district","39.816100","-75.150800","155870","Prekindergarten","6th Grade","New Jersey","209"
"WOODCLIFF LAKE SCHOOL DISTRICT","New Jersey","3418210","BERGEN COUNTY","34003","34","2","134 WOODCLIFF AVE","WOODCLIFF LAKE","NJ ","07677","8245","134 WOODCLIFF AVENUE","WOODCLIFF LAKE","NJ ","07677","8245","2019305600","1-Local school district","41.020900","-74.057700","035880","Prekindergarten","8th Grade","New Jersey","766"
